y,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10
0,2.4828307840474597,4.2011648977381375,2.692432908747301,0.6772698652522018,4.17066558030201,1.38141654491397,0.7756670323930452,0.7041893505063579,8.79192172102833,15.253162052310655
0,0.698705515948445,3.679058019080893,3.4843831733532404,2.3733467316917642,6.366649271015458,8.50712369915821,10.87966851374635,6.132744522329198,0.006169653934741781,17.06280958240421
0,1.3669702583571388,4.8643566241095275,1.414882750516807,6.659354766261644,6.720976010731503,5.765414018829103,1.0215420454909778,2.8602575804057033,2.398367362600408,13.923679049270035
0,1.699815776716389,1.7371918162423334,2.0085790409074926,3.582316920962999,1.6221960581449189,4.044971909564503,1.4200694572752848,5.164986864473671,12.189034041617912,7.596704032427862
0,0.714439960997089,0.7084745863011588,1.7938229260300953,4.261387206867141,0.402260910720714,2.823681876383497,7.973745457547612,1.8413894715731536,15.198554346281748,11.89150566976064
1,1.896051951442403,1.6953766901035667,1.352208955788787,4.502428972515617,3.5086390459291623,9.700433868653057,1.223489560207803,5.554613550965844,16.410891802093523,16.929707546954262
1,3.1254347594105054,4.051886311775268,1.419833033297595,5.670788264867612,2.7540309099978604,2.3343392752968732,1.3787554372767674,9.913615842881601,2.9778185930498626,19.159761529265293
1,1.8437800611414237,5.009399759775004,2.3797950604004994,7.750658178034774,6.466564819563991,3.557302898618771,11.339626962971908,10.398575532611616,6.382715217423431,5.286876724422727
1,2.6384637736215892,4.641167618815583,4.032324696441216,1.6616346104952378,5.590669268891127,4.360829830611646,11.390782478601679,2.7487827395180275,12.53095462482254,11.449819530748519
0,0.7932128937889361,4.074481451264868,3.682851634759562,5.851913211396006,1.4625618728971244,6.3217915080943206,7.938066852659635,0.626998903999069,15.08088680697564,17.37113033373144
0,2.381805400355554,1.7861770830839103,3.17748270262887,4.969501330273128,2.9725331057924462,5.937163094584971,9.416434273087086,1.9244048598359043,4.1294589710844125,8.809975436501626
1,1.2953126470029723,1.8135135101584745,5.497635290680316,6.115604291320621,3.4921821010874448,5.244310965114815,9.243397905335582,10.118944185478814,6.464092723088399,6.631468215218916
1,1.7169597632670295,2.791616310659964,3.7178215068503233,1.0828287699157002,3.392238794328115,9.457401309801195,8.463479538728546,11.174839915401778,16.97502614993909,10.49324488890774
0,2.852234139638015,1.6953817090195638,1.1195109918162705,5.852809239365169,5.5435421253110695,8.356237335983762,5.204785988335518,0.039524085956935795,11.00992036672109,9.184712636212902
1,1.8543759672001427,1.2251774865325933,6.457499631806845,7.240726287067838,3.084845507011578,8.865697058671184,7.145776554321769,8.101188058965377,6.959922422196611,19.905981766019647
0,0.9612038584206447,2.081098403788135,2.8653006898682802,2.277544710860338,6.9100669319796,7.1367460563213765,1.2951093640883244,1.5414904329474506,10.031134506804648,1.685298473536927
0,0.32235964932565964,2.731062497383898,0.09578102562200796,5.5384835354536,2.5994438004499454,2.1235328768534374,3.3324457102973035,1.559694248667433,13.370581705495075,13.310767401253191
1,3.0613675610794173,1.6737243182682884,4.858070823815285,3.6057468893440006,3.2606280438389588,7.06456170130871,8.991303953522701,7.589687488004824,13.384980922959617,4.08004880298067
1,2.3754028304371713,2.8797286341724844,2.470513767847291,6.030316457330055,4.944283748160505,6.028029973201369,11.102288356737317,9.25186180358965,7.318673681599243,2.111017178015706
0,1.4138615021944938,1.009510766999696,0.4782097022172842,0.37305448888669157,2.058232129776875,1.3929100160080243,9.407573013956748,9.750688092949723,12.36110108211168,2.3626044082154207
0,2.9606878361648925,1.7208176337590197,4.640961281272841,5.901268728349547,7.492731397044761,0.6217868661231597,2.5583824976688554,2.9185644983688155,0.24505420323529403,1.9094123881004323
1,1.2847960286968543,5.7447773609045285,2.4142898001600317,5.669448310578385,2.9168363508639104,6.11490893348206,10.7324986845423,12.368077880526055,17.100628487954047,15.308115743822086
1,2.7947132795556895,3.6742843483230634,6.15014368066125,6.985458923826075,3.2869146818136725,2.9407884288537725,8.142432426516311,6.163444573723281,10.558610151412815,2.4824245674646894
0,1.0098128345817616,2.034768912371278,5.597098804612235,5.4427801608164454,2.566989693026361,8.887644591712696,8.897587492225975,3.2855912048057174,9.975515066574152,14.303173422214947
1,1.0360274892527923,3.0683905671340224,1.666080807104413,3.3905190365743207,4.317576533023223,8.10370824817479,3.9247098086776426,10.439503281396924,15.705986640422072,13.99387557739072
1,2.2240425009948064,5.124889263000149,2.543382913486056,5.963440995256643,8.046107431813958,9.565526998878758,4.596809843073432,11.87877965789901,12.146979320299504,2.0943395748053457
1,1.3535803260393104,3.0953597905966936,6.918750968331651,2.459147814244526,5.017837106323902,9.76818158391828,11.102631163027661,2.3809068236108257,4.088093262052352,16.813944225157698
1,1.1565549758990885,4.008690248851522,6.641942975070478,7.214127027806953,6.411314114043367,6.416787410367962,11.687415675453373,6.356192877502667,2.093210597309089,8.085166768884603
1,1.7162153360877999,1.4145098206203008,6.7475452014447725,3.6469273616117883,7.684439062835432,5.050069045455429,11.401967774120283,3.437152219077798,3.1257345824999847,4.119313923339704
1,3.3770528930647914,2.0534111692518544,5.341442788765237,7.049606888000512,1.2228569238455531,1.2360705318405913,1.915914249263825,12.552383863891976,11.173671190562853,6.5240479814702645
1,2.764334711366807,2.072419789351611,1.2507435814610843,5.392431019921524,3.019641567114495,9.372138526842818,9.723064406431522,2.1811014220461074,5.891710825071944,13.141216202055872
0,2.468280729096996,3.994052599327509,0.10859623253715633,2.642963307291594,6.22480476523523,0.881403316415581,8.863203276021764,1.401177916319337,16.88068391695717,15.913127742651305
0,1.6140681160917087,2.87078333215776,3.0104379462422024,4.281410665639612,7.143763297498627,5.254652743163528,4.615444764213433,7.899295046217475,12.443739969226865,15.40182891232568
1,3.3032224295581267,1.3630671568420203,5.152655192932172,2.967734058085896,2.9014550951391183,4.293473269467411,4.083205107682077,8.697814727398296,13.630568051563271,12.619309057772702
0,2.8472388095484504,2.689957102666605,4.713560025260113,3.9272177298889743,2.9875259786300115,1.7185099598433564,9.571296766330008,11.42047186425538,16.245300022308484,0.3984946454490308
1,3.7439953222712483,1.8473088011720353,3.5320972321874358,3.8430839200312388,6.77704292025419,2.0906929358458957,1.982255892055158,12.71052294444155,6.09271283214512,2.386060671680627
1,2.740693861179868,4.58865860642433,2.4998929955018454,6.4832942070285515,7.1316479419733545,4.333404964244172,1.53610242191213,9.090349997104965,8.82353487137768,13.219179015878552
1,2.719668872668731,1.5286756825305283,3.6987161992278796,4.08268046775997,7.500314230446142,7.780426828211159,1.4512211483169288,7.931341009255488,14.235745862101627,7.169181763073575
0,1.8290457248273322,2.1714175911007585,3.6779183175202057,6.727649911651626,0.6198770326696916,1.3255760076698546,10.383265007856261,10.92452530640638,13.696654028316035,18.658396024979822
0,2.0864016200695863,0.263872912996409,3.3874522013827804,3.677643229307653,4.639270062498835,6.047100719554615,2.0915333959660383,11.966812526920327,4.614916536332919,15.428809880974882
0,1.8662601006836206,2.980982233612462,1.2511223295275538,6.031829280269286,3.779771075803904,2.0909296159496704,6.055938726986289,10.584664762406716,8.485596511139937,13.565720009114806
1,3.0488932560660613,4.060021695859319,1.942301070307506,5.270914775635248,5.905803684622021,2.963378854103624,2.636273399863739,11.659098745479431,7.438224178861987,17.17400379581588
1,1.7050863613544012,1.5389413089964201,1.6211123084224281,3.7905082739504463,8.698448913586926,5.810528250996377,11.549941444676882,10.063155349763715,6.003048485279759,14.09399331934084
0,2.587921413447537,4.099384559130391,1.5505940083956005,3.0489110557752173,0.847908522972765,6.750063183047524,7.209314436801566,12.22118024879026,12.25300873805354,8.830646740544793
1,2.0865362726744383,5.523017417720114,2.7742747420801424,3.8019120888710733,6.133153453026094,6.552400640196697,4.238486819289996,3.2021173691435925,10.000090105706438,3.64347965523387
1,2.178876419910047,5.485677144364547,1.0737205837502934,1.0061079046881323,8.445316976161845,5.190468231714843,11.578748881954851,4.000278749807518,5.160268305386449,15.055836457921576
0,2.8136609282846505,2.5363988227461447,0.481849572320596,6.605992608223265,0.7941987318199093,8.666923956159804,10.906329729273669,5.979143539828095,3.215896616456553,10.981150590813703
0,2.467972405441282,0.3327140755408875,3.292477670641072,6.87866527709955,2.397035397002094,6.578710164862912,5.670344581560624,12.472109337706245,4.683271580554665,17.476590359819536
1,1.384464953689398,2.9850051638702886,3.8245548334601542,2.0420282331811634,6.282115019757657,4.361871678792032,11.477520025652858,4.75636504911412,10.071127041085488,8.692796168408165
1,2.1172019981060686,1.0604187275721442,6.570697775425566,3.608341757550847,4.045729011896824,2.355964282715175,10.984866113728554,12.29075281501161,14.63271021994019,3.527814426626456
1,2.798137666783305,2.5115276819023338,6.06184369767567,3.4837371419072936,5.488524347084065,7.510950270898036,3.4689630969526295,7.887050544240204,12.736128729893675,7.1097087855057675
0,1.9016683854973255,3.3215080012996427,5.523936811262609,0.5794880527676,1.1335188908393015,6.605608110230037,3.524249235878208,4.636017906840087,7.581962202848327,7.035057037906595
0,1.9782697405497487,3.8526627351907283,3.149431360663601,3.49994951707947,3.5247963551981263,4.262118169663733,9.459752636669982,9.962710191959818,10.566928351522382,15.292118294843933
0,1.012036640307278,2.136681949550253,4.737129722867697,4.414573210583195,6.668036920976634,1.056161715952301,5.688904634583846,4.725894183756674,16.740132188569103,4.16106354172891
0,1.6937822438709644,4.012859526475141,3.211009824117291,6.989464138774483,7.343977518858919,2.315103402359696,1.052682550253862,1.5928911170950015,5.160079294063976,10.961575665994038
0,2.058072671807673,1.6469504590863444,0.6835503383267982,0.2672782435281478,3.389197000863155,5.913929233667002,4.63574774404631,2.184695613814387,16.87842569939369,5.405498501004507
1,3.975623634046933,5.276408916214887,6.017165302924006,2.7326935963318135,1.48593265031489,3.2565449380670293,8.128894648555313,2.541507736588169,6.91008810021292,10.60329340734205
1,3.97219730912733,1.3058467469422443,1.9970115639610322,4.755745415028654,3.480859628478516,4.302888202330719,5.542893547614813,13.364207631657651,11.904560687687898,16.15961449176551
0,1.8232103846365773,1.0002431657681616,1.6968002853731647,4.0987450447527625,7.570080779092235,0.6818607062142836,4.332225431795708,6.473582832325948,5.018033856048844,8.966802799475051
0,0.3404205637217672,3.34740502445014,3.5226972865108035,5.396287395390577,1.0074920098913518,8.405167242530744,4.723487012970802,12.770491881677332,12.293852796821621,14.452810769695905
1,1.3768381105609062,5.808893443222284,6.8215551193919985,6.172644841678018,5.76995437666276,4.8250013115937715,2.9476085505539023,2.268382946500914,1.9079230012987956,11.97541086417662
1,3.7451671893284635,5.0354374967538345,6.985156163697992,5.332253937233774,4.553419576476757,7.82400866027283,7.404003808601827,10.600132808145919,16.697058551221254,5.943283820469767
0,0.11803062200552894,0.09716336204248943,2.2961983326122164,1.4697288995072677,4.515116484904107,7.230576236374518,9.478445023807431,12.659172619589674,13.25280718274571,17.479611317638348
0,1.4591748842666814,4.7462031884356986,0.44204339172617346,4.56031288254279,6.480434057871039,2.819490497098711,6.842825629836963,12.274721772365805,11.992057072932857,14.987656488606392
1,1.554836011635196,4.435454319313553,1.4861532658507453,7.675845760728238,3.8951563157659432,4.662019845599254,2.8747329919298754,7.6874742137002245,1.3221767819734507,3.5233349431987318
1,2.228028891486834,3.530731261900447,3.4175520812189464,1.0164047789261057,6.841857957111777,5.466414472136989,7.570673101797194,13.540518395986158,1.2143094474648883,17.898300766655122
0,0.8056714218619232,4.26014069913637,3.7104466008121966,1.5356072577432434,4.120046686970682,6.454239150695757,2.278912471885972,4.079104182194175,1.554250065928467,18.335457801070287
0,0.08457402134166647,2.533246208393525,0.054477551530055734,0.17793311572036108,2.899904053080447,0.4648746078264303,6.2801669557044955,3.18579183630177,14.23699478536189,16.840066210176303
1,1.6128026597005596,3.5778530760935725,5.630201583749701,3.808486763102908,6.008632661059666,8.317225594560014,9.359205547493819,10.958170448272194,13.884453261536667,2.130317855776245
0,1.1470899931848837,0.6070174992137317,1.4382375614779448,0.6618399634446512,2.295540504315433,2.5123693934965448,0.5128251623234121,10.734743366852436,3.9587902621854627,15.129969568006734
1,2.959392010868968,3.1661571054752207,4.014766454124265,6.277206129973555,4.346655983113128,3.2883081417824784,5.629284682119037,1.628962508649487,13.397733413122026,15.835865758347841
0,0.3129392620556465,3.41521373542293,0.7843341248138336,3.2063345489725563,4.367888989769016,4.397150712618306,8.53588382134392,6.412461671435059,2.0797962172154825,8.10794999717852
0,1.2807159619089108,1.3025122572703256,4.10875491184762,0.5115671128956759,0.052906182196812424,3.0347839420527047,5.9132926408788915,8.979918997431755,10.428008447274353,13.442813531156432
1,1.990983068099663,5.7784897050021415,3.6804469111227585,7.073380280548217,6.774172214367755,4.767556716941991,7.698888528665428,7.978463105309286,6.214315866250541,3.789148489744661
1,2.4982136841407336,5.3071823174163315,6.67877734809186,1.8781888209557578,1.944965896853165,8.25774708731141,4.149235915457538,5.479471552693929,17.480378377118765,2.8451912400813817
1,2.966781853734518,2.392233053431413,2.353159914475758,5.322299080966158,5.241242459162929,4.518717218624289,5.339188636347824,8.700686913199007,10.574084616329568,14.64112259737643
0,0.7955122235500668,4.328538027625179,1.3646183346885796,3.668177408137314,4.4137375565206405,2.6998752868015083,2.9998090455582735,11.561221757569054,1.094837308441401,8.113184840945236
1,1.3905833796111002,3.707377878168419,6.353254555418786,1.9292461540670027,2.9123054265035933,3.5170153457317177,5.257083637238125,4.569621299517541,8.535131239968033,3.0676200006328638
0,2.2127469047666746,2.900938816522662,2.238645040896759,5.410286613196655,7.1328299119709415,4.8636498705684605,1.1495418159573731,9.974331231354014,4.732130191420917,5.291377088939596
0,1.72068984008013,1.074762250784604,5.950016479400382,6.853702141439726,1.9759585128269812,3.943475238799623,10.703425414120595,5.979782723196894,5.798167850556579,2.9372930845582284
0,0.6412100639457321,0.3928579114583586,0.022365807541548932,2.917466978476567,4.869642976298374,5.4177884462529855,4.207388650455622,2.702229833280264,5.895533063092449,8.163700884431611
0,0.15256190650121948,0.3251922986059663,2.361646108367385,5.186337908248733,0.2295540839608332,5.104373490005929,5.893470653243742,9.996927807823052,0.5273986421312136,9.268742578085666
1,3.4142111943008215,4.967921252085594,3.471752736777997,2.9479652053547856,5.300843858914845,6.3867289583532365,6.625762889558763,8.773311724468492,12.935024105835186,2.6395516598045323
1,1.6083076281065174,2.596763077254046,4.123869033185544,7.022261389172269,8.626743893107056,4.273000668717332,10.144970752765945,8.800524213859653,1.8987436437824656,6.2953965037418556
1,3.6783878187696573,4.866543213628108,4.71916760294604,2.94888816041199,8.063614063470457,2.1935150991876564,1.0923892401107844,11.317526819362518,9.41450377606788,15.5949939722218
0,0.4418266906562728,2.380220914438007,4.704710952400917,2.475834545624285,0.9444802321977939,6.8766042689830815,1.7961552136258558,0.7247498631821859,14.41737244016795,10.94525590563106
1,1.3219559814220452,3.1492756176546415,2.438763047304919,5.94561189839037,5.827094279785646,9.262096899217886,3.546791256664709,7.129138221760238,12.034523070525058,13.33831717944351
1,3.6201524931131424,3.3139353494443515,6.715141827781748,7.1848204593571685,6.17926533078031,6.073511117467877,10.037628341887224,3.5450566719017216,11.73392179868381,10.164317461723682
0,2.2719306214033166,2.5159703628948287,3.9946990453791766,6.1796165793183055,5.359634011296676,8.703105467330595,4.381478975153856,7.929475173169681,0.34639752515471367,8.146167159320521
1,3.44205020655979,3.1473291328310165,1.78706887311967,5.815997348008449,5.765784449590721,2.589607954254837,9.484862280981854,1.2547724372022628,7.602302593074854,13.47067752581361
0,0.4026072789790508,4.898587501928933,3.317238718771891,5.700777040656845,2.38422984096177,3.8749412520712507,8.354506453709185,4.105327891940319,8.43931605226773,4.592177851089287
0,0.7413097020304393,0.67535178152967,4.044775374676166,5.307873519660707,7.433881402516902,7.467161432243474,1.3324275969174897,4.639389777438504,10.472419869347883,1.7787291217704568
1,1.3428738575105696,5.848101705957143,4.115177779077739,1.1827716484041417,7.443115613576959,7.090452807677244,1.7876539747589573,2.754672118901263,2.746477924566012,16.1947153801657
0,1.7959754525911098,3.3164031842890913,1.0840267690855308,2.024251121713853,6.745792921972327,4.438913921064993,5.584757982737553,8.416759222992575,15.002892420375295,17.02976314686635
1,1.3322293605735567,5.056681119301691,5.278580218316046,7.435759310261849,5.46822621932709,7.960543999799095,9.817258005412203,11.173229981436778,10.144762593673468,3.506267798875226
0,2.814543517574167,1.7836813444605393,0.7714787351406476,4.182642900776925,5.795496159219339,6.902038675951677,3.114085591479782,2.7213117114037635,2.3421616271523567,11.527064766972696
1,3.4278437931142998,4.346250321919138,1.3843132328922336,7.76931240632091,2.186657592940607,9.295245050486397,1.4677508809438566,11.71639655108718,14.548162523820068,4.467315211263433
1,2.2030294593189,5.1519443301538095,5.871885732855542,4.018939751668608,2.7974324235982726,1.5451355225664631,8.71196449405839,2.2931230282029773,5.9326569433363225,14.490934858420378
1,1.9670652802185289,3.3885657658906547,5.968220577775315,6.529234471274688,8.173874172143506,5.549345751019628,9.576379194139015,8.475755973105464,14.963281431816696,17.71140995977661
1,2.317283864715626,3.440694613322088,5.7764027489376435,5.105188699732993,3.8955284822066156,4.7871203817508885,1.1946807990457353,5.431045653940948,11.478284596089177,1.0682310540659055
1,3.1071884276212804,4.246833405689075,3.362851098730509,7.607813868573712,1.7761177734589477,5.564173596107877,7.241339298121491,12.471489623360076,13.109682983336754,1.521189740744418
0,2.0678379636775115,4.322787451510784,3.405847228618706,0.9126823166097088,1.5195615865012408,7.141016316961416,8.929641858168038,12.760527417718404,0.485784590097485,10.50623096005507
0,1.9502773534197941,3.23943624586646,5.697433773811903,4.554004929456128,0.22315726562235394,3.2299900033539255,5.078483074789755,7.287046279490424,12.593631348655457,16.031842242669967
0,2.409399266808738,4.474831893219323,0.34365738508676724,0.0125570905060155,5.460442748276001,8.656961930415973,8.125669304839661,12.693077789169013,8.45100099548007,6.8041794536082145
1,3.6678700662158668,1.8730792500369822,5.423882767753193,1.633487537864363,3.3715800223187307,8.381206217479711,6.717888566643662,12.13040184853153,14.855813160450444,19.77935853258504
0,0.9767433975570343,4.795201082236235,4.234138826562607,1.4252122536035798,6.867190113977495,4.527248879633847,6.928965883094364,2.6390648366674263,10.923346619791277,6.60966587940717
0,2.427103650721025,3.10190974882816,1.3841898677531352,1.1495318186818055,3.6220971243298994,1.948675002330785,1.4678267268177625,4.87771970931964,11.636764321494084,14.328609605792767
0,2.031382465721706,4.425551445540574,3.577317095990306,3.883065749734281,5.776113859148754,7.701625754097917,9.809079696063344,9.849883028873416,15.843449907805471,12.15280816446006
1,1.4155203334754776,3.2371078615785933,6.527753394914225,6.9259620713775565,1.6859816829301524,6.070789112172744,11.963702203907188,5.809848517469161,15.323711204034224,6.225428523379669
0,1.8201951741523092,1.7516093605311118,3.6234232252523393,4.716323092454374,2.022281484347616,4.590260908439082,10.903700380693136,12.866316339020784,9.200887424160195,1.948859786908543
0,1.2894937725390077,0.7928261472217563,4.383783648641206,0.06396608154055794,5.237218735579945,3.9841849289332747,9.277555199586525,10.184525756842433,13.813002108244596,0.5550019194682988
0,1.5889791718368595,0.03460047792413379,4.232437735172886,6.657845803998509,6.602170930061353,1.648273398741416,4.299622262291062,4.580403091648689,5.755809144268474,16.83158510302061
1,1.3632438947243881,2.4906556204132215,3.362644782490775,6.433556601563846,5.020743565070733,3.9776128302717515,11.723325297907515,12.465378004096173,9.226855461936067,14.881310698120304
0,1.9507652132809845,2.2362035411425456,5.631423390014641,4.843783146307198,3.6266746322535903,6.041691091044622,4.1808953406371305,1.0226887170536587,16.84265670980287,18.36934579784008
0,1.2686294054003366,3.6720546483534418,5.979736458811027,5.645194423568274,2.9478212656555076,2.1544694544710774,6.111785533012107,7.354295845596194,10.396418998114406,8.937786413021813
0,2.4540442977674792,3.4765405404676537,0.7663996915617239,4.041580620895613,4.557350957128092,1.8153948614218427,8.147566061861761,2.7277847786251295,14.002022101427507,9.55048592023141
1,2.002739122471394,5.405672069740594,5.9372416990952,1.693213583698602,5.151133408750462,6.9951718735184985,7.638208179202281,3.439865211022144,14.955188702912565,6.389396412020183
1,1.7604074237286818,1.6919731782243155,1.714304589627512,4.567622300345043,7.144008357301297,1.332214460304221,6.800420988035731,3.444855429573414,10.310768226493202,11.432020389122384
0,1.2275477623754658,4.021792556681662,5.55371350649092,4.123783332643391,2.603550849784746,2.728338603584556,10.27151385897148,8.988072922902717,15.708222906297891,8.845537259770872
1,1.5916176916930023,4.242790072335206,4.989342155021143,6.388942569591905,4.267540122166274,7.934225149012821,8.837094535990948,7.211554677804852,3.0696512613010776,17.927201288075906
1,1.4874374601307103,4.630750447163634,6.251952035564807,6.025562109607434,5.9838358216060605,1.9774032591491868,1.7525673518236498,11.78173408737005,11.525121406287944,9.216782313342035
0,0.8306329444416112,4.891701163982916,4.343200972731605,2.8797858640161427,3.7041478465127273,2.5938611636579045,10.516956226659662,1.7794386673547584,9.22188682636584,7.38512309994861
0,0.1250187018071528,4.518744653716956,5.616497607090315,2.359769676074333,1.8590843567732298,0.4914472230613641,7.222869884797534,3.197009664758514,6.672225502401235,4.557028009661734
0,0.6447379111091875,1.8239190668512395,4.766755282951776,2.6775827889068453,0.08497204152941151,0.374231814414796,4.350351885002274,5.656263491223159,2.19772614692124,1.292389459768318
0,2.919434134280726,0.13016324911802823,5.4142794747633545,1.1989292196332964,3.330725103693231,2.5937815678561917,9.793940053929658,1.1604233783492983,13.193485566635925,9.705057790875214
0,2.0475351903486003,4.187926115603896,3.5093042038148807,6.080876105706781,3.814636815294378,1.4257639458625255,8.407163640119506,11.211965943639205,12.95298335873156,3.4547107138646465
1,3.9453388098339683,1.5959035961618164,5.1122079225534645,4.8334282810493265,1.548275869748566,3.503268420836881,8.389814053033096,1.6246384514508996,14.472883384896377,12.635185262659553
0,1.8900560418564822,1.6109721198814364,3.924722192028106,2.749654229500366,6.704853807060043,3.2407055729081615,7.9379163313710395,1.93939868884598,6.627351951385931,4.864593247251726
0,2.170260341065755,4.741922131363083,5.929368665513743,0.8444997422953037,0.8072405867456762,1.5775555078181358,4.20200135730606,8.5084172726225,12.683773089825044,18.55071435192988
1,3.765182261593198,2.3160442496664624,5.016553868828295,3.1458679455007577,5.96896158246826,9.953389582003087,11.626984912293308,3.388001795044571,2.4507563830632018,12.763455189149887
0,2.884921476945912,4.19510979167103,2.8710302225936846,3.287474932943103,2.721456632133008,5.040913024076252,1.7492827913038245,10.711620956410343,3.2696537098958496,6.764964910678647
1,1.6260028735347754,3.08068349102163,5.699900789281918,2.5678527647969096,5.262423761675939,1.9395892266590642,11.703189387521775,9.429057375323998,15.438762253365862,2.177284039826837
1,2.149197028257336,1.417618525089734,3.108459999904772,2.7069716269737585,3.4907274816105582,7.707427171719601,3.219945806419262,8.411744702525166,17.374835916219126,9.206721048170403
0,1.2486510930969432,3.207681821227768,4.254793278962335,0.6191616921196605,4.410705177845791,1.5841533929745637,10.225692788316547,5.292375822346461,12.487259988414701,12.57241353620899
1,1.9443514474384318,5.3236148283729765,5.640429571850452,3.119025505194296,1.567526132719184,4.463788448373173,10.006250866841075,4.081646065685544,7.439542697054208,4.595982379237148
0,1.432051194367204,4.027583143415312,2.3975532881251107,4.6929726086481995,1.6923827624086138,1.866038886004293,1.489685626011238,11.230404804191172,10.312687283908302,7.3442303843680445
0,1.8057702930453947,2.936930953794037,5.51488393925298,4.782029667138258,0.19836835305841927,3.0282567479373923,5.617400148117462,7.491804429624475,13.362940317107629,3.220545207026691
0,1.0287889882775878,1.149194978993477,2.7427958694757955,2.0030659480587953,0.19508315692404654,1.6345905162689507,7.500936281374939,11.443351566465914,14.703417353227662,11.62328798122234
0,1.602661229793742,1.5397062977292681,2.8433582367349652,5.082310540629993,2.445875381467924,1.1581718162414556,9.126282817550424,12.14198463248139,4.19633259657591,9.49275403632338
0,1.9951100236387664,4.941442946769531,5.977175474248973,6.871083412174817,1.845602065368964,2.958221728145533,8.879644208211182,5.319771862629047,16.009043160082612,8.43562080382656
1,3.334376983859565,4.297282393171419,3.290267793885533,4.721781336794626,5.297133170872203,8.20455759581316,6.468156994914187,7.277373476265324,1.2174172615565486,8.314789921418384
1,2.4408007769968822,5.407356949467205,3.9924701350686163,6.982606170280888,5.1131037984758665,3.641236980188752,10.179412979564816,13.356869401781951,12.635177578436656,4.7648107943170235
1,3.5564439515560275,1.9403995253461988,5.452341535008525,7.01883714487297,2.1910284608814274,5.206795312544348,10.165583839204617,8.792168792343247,5.267029966553859,10.036626495890475
